path	size_bytes	compressed_bytes
res/color-v23/abc_tint_switch_track.xml	664	281
res/color/abc_background_cache_hint_selector_material_dark.xml	468	231
res/color/abc_background_cache_hint_selector_material_light.xml	468	231
res/color/abc_btn_colored_text_material.xml	604	272
res/color/abc_hint_foreground_material_dark.xml	564	260
res/color/abc_hint_foreground_material_light.xml	564	260
res/color/abc_primary_text_disable_only_material_dark.xml	464	227
res/color/abc_primary_text_disable_only_material_light.xml	464	228
res/color/abc_primary_text_material_dark.xml	464	229
res/color/abc_primary_text_material_light.xml	464	229
res/color/abc_search_url_text.xml	588	250
res/color/abc_secondary_text_material_dark.xml	464	227
res/color/abc_secondary_text_material_light.xml	464	227
res/color/abc_tint_btn_checkable.xml	728	305
res/color/abc_tint_default.xml	1224	403
res/color/abc_tint_edittext.xml	772	314
res/color/abc_tint_seek_thumb.xml	604	272
res/color/abc_tint_spinner.xml	772	314
res/color/abc_tint_switch_track.xml	768	311
res/color/checkbox_themeable_attribute_color.xml	464	227
res/color/com_facebook_button_text_color.xml	588	258
res/color/com_facebook_send_button_text_color.xml	508	247
res/color/common_google_signin_btn_text_dark.xml	712	279
res/color/common_google_signin_btn_text_light.xml	712	281
res/color/common_google_signin_btn_tint.xml	464	224
res/color/design_box_stroke_color.xml	712	286
res/color/design_error.xml	464	228
res/color/design_icon_tint.xml	376	207
res/color/material_cursor_color.xml	340	179
res/color/material_on_background_disabled.xml	376	204
res/color/material_on_background_emphasis_high_type.xml	376	204
res/color/material_on_background_emphasis_medium.xml	376	204
res/color/material_on_primary_disabled.xml	376	204
res/color/material_on_primary_emphasis_high_type.xml	376	204
res/color/material_on_primary_emphasis_medium.xml	376	204
res/color/material_on_surface_disabled.xml	376	202
res/color/material_on_surface_emphasis_high_type.xml	376	202
res/color/material_on_surface_emphasis_medium.xml	376	202
res/color/material_on_surface_stroke.xml	376	205
res/color/material_slider_active_tick_marks_color.xml	520	253
res/color/material_slider_active_track_color.xml	500	246
res/color/material_slider_halo_color.xml	500	251
res/color/material_slider_inactive_tick_marks_color.xml	520	257
res/color/material_slider_inactive_track_color.xml	520	254
res/color/material_slider_thumb_color.xml	500	247
res/color/material_timepicker_button_background.xml	500	249
res/color/material_timepicker_button_stroke.xml	376	206
res/color/material_timepicker_clock_text_color.xml	464	226
res/color/material_timepicker_clockface.xml	376	204
res/color/material_timepicker_modebutton_tint.xml	376	203
res/color/mtrl_btn_bg_color_selector.xml	500	247
res/color/mtrl_btn_ripple_color.xml	948	321
res/color/mtrl_btn_stroke_color_selector.xml	520	251
res/color/mtrl_btn_text_btn_bg_color_selector.xml	520	249
res/color/mtrl_btn_text_btn_ripple_color.xml	948	319
res/color/mtrl_btn_text_color_selector.xml	500	247
res/color/mtrl_calendar_item_stroke_color.xml	808	316
res/color/mtrl_calendar_selected_range.xml	376	206
res/color/mtrl_card_view_foreground.xml	788	309
res/color/mtrl_card_view_ripple.xml	768	313
res/color/mtrl_chip_background_color.xml	848	315
res/color/mtrl_chip_close_icon_tint.xml	1092	349
res/color/mtrl_chip_surface_color.xml	340	180
res/color/mtrl_chip_text_color.xml	520	256
res/color/mtrl_choice_chip_background_color.xml	848	316
res/color/mtrl_choice_chip_ripple_color.xml	948	322
res/color/mtrl_choice_chip_text_color.xml	808	309
res/color/mtrl_error.xml	464	227
res/color/mtrl_fab_bg_color_selector.xml	500	247
res/color/mtrl_fab_icon_text_color_selector.xml	500	247
res/color/mtrl_fab_ripple_color.xml	948	321
res/color/mtrl_filled_background_color.xml	808	310
res/color/mtrl_filled_icon_tint.xml	644	286
res/color/mtrl_filled_stroke_color.xml	788	321
res/color/mtrl_indicator_text_color.xml	520	252
res/color/mtrl_navigation_bar_colored_item_tint.xml	520	248
res/color/mtrl_navigation_bar_colored_ripple_color.xml	948	331
res/color/mtrl_navigation_bar_item_tint.xml	520	249
res/color/mtrl_navigation_bar_ripple_color.xml	1672	418
res/color/mtrl_navigation_item_background_color.xml	644	278
res/color/mtrl_navigation_item_icon_tint.xml	624	280
res/color/mtrl_navigation_item_text_color.xml	624	280
res/color/mtrl_on_primary_text_btn_text_color_selector.xml	500	243
res/color/mtrl_on_surface_ripple_color.xml	808	299
res/color/mtrl_outlined_icon_tint.xml	644	286
res/color/mtrl_outlined_stroke_color.xml	788	321
res/color/mtrl_popupmenu_overlay_color.xml	376	207
res/color/mtrl_tabs_colored_ripple_color.xml	948	331
res/color/mtrl_tabs_icon_color_selector.xml	500	244
res/color/mtrl_tabs_icon_color_selector_colored.xml	500	241
res/color/mtrl_tabs_legacy_text_color_selector.xml	464	228
res/color/mtrl_tabs_ripple_color.xml	1672	418
res/color/mtrl_text_btn_text_color_selector.xml	888	323
res/color/radiobutton_themeable_attribute_color.xml	464	227
res/color/switch_thumb_material_dark.xml	464	227
res/color/switch_thumb_material_light.xml	464	227
res/color/test_mtrl_calendar_day.xml	340	180
res/color/test_mtrl_calendar_day_selected.xml	340	180
res/drawable-anydpi-v21/ic_flip_24.xml	820	440
res/drawable-anydpi-v21/ic_rotate_left_24.xml	992	557
res/drawable-anydpi-v21/ic_rotate_right_24.xml	992	551
res/drawable-hdpi-v4/abc_ab_share_pack_mtrl_alpha.9.png	272	272
res/drawable-hdpi-v4/abc_btn_check_to_on_mtrl_000.png	227	227
res/drawable-hdpi-v4/abc_btn_check_to_on_mtrl_015.png	404	404
res/drawable-hdpi-v4/abc_btn_radio_to_on_mtrl_000.png	464	464
res/drawable-hdpi-v4/abc_btn_radio_to_on_mtrl_015.png	563	563
res/drawable-hdpi-v4/abc_btn_switch_to_on_mtrl_00001.9.png	1096	1096
res/drawable-hdpi-v4/abc_btn_switch_to_on_mtrl_00012.9.png	1243	1243
res/drawable-hdpi-v4/abc_cab_background_top_mtrl_alpha.9.png	226	226
res/drawable-hdpi-v4/abc_ic_commit_search_api_mtrl_alpha.png	171	171
res/drawable-hdpi-v4/abc_list_divider_mtrl_alpha.9.png	167	167
res/drawable-hdpi-v4/abc_list_focused_holo.9.png	244	244
res/drawable-hdpi-v4/abc_list_longpressed_holo.9.png	212	212
res/drawable-hdpi-v4/abc_list_pressed_holo_dark.9.png	208	208
res/drawable-hdpi-v4/abc_list_pressed_holo_light.9.png	208	208
res/drawable-hdpi-v4/abc_list_selector_disabled_holo_dark.9.png	228	228
res/drawable-hdpi-v4/abc_list_selector_disabled_holo_light.9.png	229	229
res/drawable-hdpi-v4/abc_menu_hardkey_panel_mtrl_mult.9.png	738	738
res/drawable-hdpi-v4/abc_popup_background_mtrl_mult.9.png	1098	1098
res/drawable-hdpi-v4/abc_scrubber_control_off_mtrl_alpha.png	201	201
res/drawable-hdpi-v4/abc_scrubber_control_to_pressed_mtrl_000.png	196	196
res/drawable-hdpi-v4/abc_scrubber_control_to_pressed_mtrl_005.png	272	272
res/drawable-hdpi-v4/abc_scrubber_primary_mtrl_alpha.9.png	205	205
res/drawable-hdpi-v4/abc_scrubber_track_mtrl_alpha.9.png	196	196
res/drawable-hdpi-v4/abc_spinner_mtrl_am_alpha.9.png	345	345
res/drawable-hdpi-v4/abc_switch_track_mtrl_alpha.9.png	484	484
res/drawable-hdpi-v4/abc_tab_indicator_mtrl_alpha.9.png	190	190
res/drawable-hdpi-v4/abc_text_select_handle_left_mtrl.png	278	278
res/drawable-hdpi-v4/abc_text_select_handle_middle_mtrl.png	396	396
res/drawable-hdpi-v4/abc_text_select_handle_right_mtrl.png	262	262
res/drawable-hdpi-v4/abc_textfield_activated_mtrl_alpha.9.png	186	186
res/drawable-hdpi-v4/abc_textfield_default_mtrl_alpha.9.png	192	192
res/drawable-hdpi-v4/abc_textfield_search_activated_mtrl_alpha.9.png	178	178
res/drawable-hdpi-v4/abc_textfield_search_default_mtrl_alpha.9.png	178	178
res/drawable-hdpi-v4/audiencepool.png	826	826
res/drawable-hdpi-v4/coins.png	452	452
res/drawable-hdpi-v4/coins_wjite.png	452	452
res/drawable-hdpi-v4/com_facebook_button_like_icon_selected.png	178	178
res/drawable-hdpi-v4/com_facebook_button_send_icon_blue.png	659	659
res/drawable-hdpi-v4/com_facebook_button_send_icon_white.png	348	348
res/drawable-hdpi-v4/com_facebook_close.png	1560	1560
res/drawable-hdpi-v4/com_facebook_tooltip_black_background.9.png	1933	1933
res/drawable-hdpi-v4/com_facebook_tooltip_black_bottomnub.png	657	657
res/drawable-hdpi-v4/com_facebook_tooltip_black_topnub.png	513	513
res/drawable-hdpi-v4/com_facebook_tooltip_black_xout.png	193	193
res/drawable-hdpi-v4/com_facebook_tooltip_blue_background.9.png	2576	2576
res/drawable-hdpi-v4/com_facebook_tooltip_blue_bottomnub.png	769	769
res/drawable-hdpi-v4/com_facebook_tooltip_blue_topnub.png	591	591
res/drawable-hdpi-v4/com_facebook_tooltip_blue_xout.png	192	192
res/drawable-hdpi-v4/common_full_open_on_phone.png	681	681
res/drawable-hdpi-v4/common_google_signin_btn_icon_dark_normal_background.9.png	897	897
res/drawable-hdpi-v4/common_google_signin_btn_icon_light_normal_background.9.png	683	683
res/drawable-hdpi-v4/common_google_signin_btn_text_dark_normal_background.9.png	960	960
res/drawable-hdpi-v4/common_google_signin_btn_text_light_normal_background.9.png	694	694
res/drawable-hdpi-v4/correct.png	1100	1100
res/drawable-hdpi-v4/fiftyfifty.png	826	826
res/drawable-hdpi-v4/fireworkers.png	4971	4971
res/drawable-hdpi-v4/googleg_disabled_color_18.png	410	410
res/drawable-hdpi-v4/googleg_standard_color_18.png	808	808
res/drawable-hdpi-v4/ic_flip_24.png	236	236
res/drawable-hdpi-v4/ic_launcher.png	1257	1257
res/drawable-hdpi-v4/ic_rotate_left_24.png	470	470
res/drawable-hdpi-v4/ic_rotate_right_24.png	471	471
res/drawable-hdpi-v4/incorrect.png	1148	1148
res/drawable-hdpi-v4/leaderboard.png	469	469
res/drawable-hdpi-v4/lock.png	273	273
res/drawable-hdpi-v4/login.png	471	471
res/drawable-hdpi-v4/logout.png	439	439
res/drawable-hdpi-v4/messenger_bubble_large_blue.png	636	636
res/drawable-hdpi-v4/messenger_bubble_large_white.png	523	523
res/drawable-hdpi-v4/messenger_bubble_small_blue.png	556	556
res/drawable-hdpi-v4/messenger_bubble_small_white.png	461	461
res/drawable-hdpi-v4/messenger_button_send_round_shadow.png	1752	1752
res/drawable-hdpi-v4/notification_bg_low_normal.9.png	212	212
res/drawable-hdpi-v4/notification_bg_low_pressed.9.png	225	225
res/drawable-hdpi-v4/notification_bg_normal.9.png	212	212
res/drawable-hdpi-v4/notification_bg_normal_pressed.9.png	225	225
res/drawable-hdpi-v4/notify_panel_notification_icon_bg.png	107	107
res/drawable-hdpi-v4/rank.png	868	868
res/drawable-hdpi-v4/resettime.png	775	775
res/drawable-hdpi-v4/score.png	433	433
res/drawable-hdpi-v4/score_white.png	445	445
res/drawable-hdpi-v4/setting.png	576	576
res/drawable-hdpi-v4/skip.png	546	546
res/drawable-hdpi-v4/spin_banner.png	40464	40464
res/drawable-hdpi-v4/unlock.png	271	271
res/drawable-hdpi-v4/user.png	429	429
res/drawable-hdpi-v4/vs.png	752	752
res/drawable-ldpi-v4/audiencepool.png	497	497
res/drawable-ldpi-v4/bcurvegradient_cat_blue.xml	624	309
res/drawable-ldpi-v4/coins.png	241	241
res/drawable-ldpi-v4/coins_wjite.png	241	241
res/drawable-ldpi-v4/fiftyfifty.png	501	501
res/drawable-ldpi-v4/ic_flip_24.png	154	154
res/drawable-ldpi-v4/ic_launcher.png	693	693
res/drawable-ldpi-v4/ic_rotate_left_24.png	251	251
res/drawable-ldpi-v4/ic_rotate_right_24.png	256	256
res/drawable-ldpi-v4/leaderboard.png	296	296
res/drawable-ldpi-v4/lock.png	212	212
res/drawable-ldpi-v4/login.png	318	318
res/drawable-ldpi-v4/logout.png	296	296
res/drawable-ldpi-v4/resettime.png	493	493
res/drawable-ldpi-v4/score.png	282	282
res/drawable-ldpi-v4/score_white.png	282	282
res/drawable-ldpi-v4/setting.png	332	332
res/drawable-ldpi-v4/skip.png	373	373
res/drawable-ldpi-v4/spin_banner.png	15005	15005
res/drawable-ldpi-v4/unlock.png	212	212
res/drawable-ldpi-v4/user.png	294	294
res/drawable-ldpi-v4/vs.png	457	457
res/drawable-ldrtl-hdpi-v17/abc_spinner_mtrl_am_alpha.9.png	345	345
res/drawable-ldrtl-mdpi-v17/abc_spinner_mtrl_am_alpha.9.png	318	318
res/drawable-ldrtl-xhdpi-v17/abc_spinner_mtrl_am_alpha.9.png	417	417
res/drawable-ldrtl-xxhdpi-v17/abc_spinner_mtrl_am_alpha.9.png	525	525
res/drawable-ldrtl-xxxhdpi-v17/abc_spinner_mtrl_am_alpha.9.png	437	437
res/drawable-mdpi-v4/abc_ab_share_pack_mtrl_alpha.9.png	267	267
res/drawable-mdpi-v4/abc_btn_check_to_on_mtrl_000.png	214	214
res/drawable-mdpi-v4/abc_btn_check_to_on_mtrl_015.png	321	321
res/drawable-mdpi-v4/abc_btn_radio_to_on_mtrl_000.png	324	324
res/drawable-mdpi-v4/abc_btn_radio_to_on_mtrl_015.png	356	356
res/drawable-mdpi-v4/abc_btn_switch_to_on_mtrl_00001.9.png	754	754
res/drawable-mdpi-v4/abc_btn_switch_to_on_mtrl_00012.9.png	825	825
res/drawable-mdpi-v4/abc_cab_background_top_mtrl_alpha.9.png	216	216
res/drawable-mdpi-v4/abc_ic_commit_search_api_mtrl_alpha.png	173	173
res/drawable-mdpi-v4/abc_list_divider_mtrl_alpha.9.png	167	167
res/drawable-mdpi-v4/abc_list_focused_holo.9.png	222	222
res/drawable-mdpi-v4/abc_list_longpressed_holo.9.png	211	211
res/drawable-mdpi-v4/abc_list_pressed_holo_dark.9.png	207	207
res/drawable-mdpi-v4/abc_list_pressed_holo_light.9.png	207	207
res/drawable-mdpi-v4/abc_list_selector_disabled_holo_dark.9.png	217	217
res/drawable-mdpi-v4/abc_list_selector_disabled_holo_light.9.png	217	217
res/drawable-mdpi-v4/abc_menu_hardkey_panel_mtrl_mult.9.png	541	541
res/drawable-mdpi-v4/abc_popup_background_mtrl_mult.9.png	776	776
res/drawable-mdpi-v4/abc_scrubber_control_off_mtrl_alpha.png	159	159
res/drawable-mdpi-v4/abc_scrubber_control_to_pressed_mtrl_000.png	145	145
res/drawable-mdpi-v4/abc_scrubber_control_to_pressed_mtrl_005.png	197	197
res/drawable-mdpi-v4/abc_scrubber_primary_mtrl_alpha.9.png	203	203
res/drawable-mdpi-v4/abc_scrubber_track_mtrl_alpha.9.png	194	194
res/drawable-mdpi-v4/abc_spinner_mtrl_am_alpha.9.png	327	327
res/drawable-mdpi-v4/abc_switch_track_mtrl_alpha.9.png	395	395
res/drawable-mdpi-v4/abc_tab_indicator_mtrl_alpha.9.png	186	186
res/drawable-mdpi-v4/abc_text_select_handle_left_mtrl.png	203	203
res/drawable-mdpi-v4/abc_text_select_handle_middle_mtrl.png	310	310
res/drawable-mdpi-v4/abc_text_select_handle_right_mtrl.png	186	186
res/drawable-mdpi-v4/abc_textfield_activated_mtrl_alpha.9.png	181	181
res/drawable-mdpi-v4/abc_textfield_default_mtrl_alpha.9.png	178	178
res/drawable-mdpi-v4/abc_textfield_search_activated_mtrl_alpha.9.png	178	178
res/drawable-mdpi-v4/abc_textfield_search_default_mtrl_alpha.9.png	178	178
res/drawable-mdpi-v4/audiencepool.png	633	633
res/drawable-mdpi-v4/coins.png	307	307
res/drawable-mdpi-v4/coins_wjite.png	307	307
res/drawable-mdpi-v4/com_facebook_button_like_icon_selected.png	163	163
res/drawable-mdpi-v4/com_facebook_button_send_icon_blue.png	412	412
res/drawable-mdpi-v4/com_facebook_button_send_icon_white.png	251	251
res/drawable-mdpi-v4/com_facebook_close.png	1448	1448
res/drawable-mdpi-v4/com_facebook_profile_picture_blank_portrait.png	1553	1553
res/drawable-mdpi-v4/com_facebook_profile_picture_blank_square.png	1476	1476
res/drawable-mdpi-v4/com_facebook_tooltip_black_background.9.png	1331	1331
res/drawable-mdpi-v4/com_facebook_tooltip_black_bottomnub.png	402	402
res/drawable-mdpi-v4/com_facebook_tooltip_black_topnub.png	264	264
res/drawable-mdpi-v4/com_facebook_tooltip_black_xout.png	158	158
res/drawable-mdpi-v4/com_facebook_tooltip_blue_background.9.png	1560	1560
res/drawable-mdpi-v4/com_facebook_tooltip_blue_bottomnub.png	438	438
res/drawable-mdpi-v4/com_facebook_tooltip_blue_topnub.png	329	329
res/drawable-mdpi-v4/com_facebook_tooltip_blue_xout.png	159	159
res/drawable-mdpi-v4/common_google_signin_btn_icon_dark_normal_background.9.png	610	610
res/drawable-mdpi-v4/common_google_signin_btn_icon_light_normal_background.9.png	500	500
res/drawable-mdpi-v4/common_google_signin_btn_text_dark_normal_background.9.png	615	615
res/drawable-mdpi-v4/common_google_signin_btn_text_light_normal_background.9.png	465	465
res/drawable-mdpi-v4/correct.png	624	624
res/drawable-mdpi-v4/fiftyfifty.png	617	617
res/drawable-mdpi-v4/fireworkers.png	3146	3146
res/drawable-mdpi-v4/googleg_disabled_color_18.png	281	281
res/drawable-mdpi-v4/googleg_standard_color_18.png	562	562
res/drawable-mdpi-v4/ic_flip_24.png	149	149
res/drawable-mdpi-v4/ic_launcher.png	894	894
res/drawable-mdpi-v4/ic_rotate_left_24.png	286	286
res/drawable-mdpi-v4/ic_rotate_right_24.png	295	295
res/drawable-mdpi-v4/incorrect.png	620	620
res/drawable-mdpi-v4/leaderboard.png	364	364
res/drawable-mdpi-v4/lock.png	250	250
res/drawable-mdpi-v4/login.png	361	361
res/drawable-mdpi-v4/logout.png	735	735
res/drawable-mdpi-v4/messenger_bubble_large_blue.png	442	442
res/drawable-mdpi-v4/messenger_bubble_large_white.png	375	375
res/drawable-mdpi-v4/messenger_bubble_small_blue.png	406	406
res/drawable-mdpi-v4/messenger_bubble_small_white.png	344	344
res/drawable-mdpi-v4/messenger_button_send_round_shadow.png	829	829
res/drawable-mdpi-v4/notification_bg_low_normal.9.png	215	215
res/drawable-mdpi-v4/notification_bg_low_pressed.9.png	223	223
res/drawable-mdpi-v4/notification_bg_normal.9.png	215	215
res/drawable-mdpi-v4/notification_bg_normal_pressed.9.png	223	223
res/drawable-mdpi-v4/notify_panel_notification_icon_bg.png	98	98
res/drawable-mdpi-v4/rank.png	568	568
res/drawable-mdpi-v4/resettime.png	583	583
res/drawable-mdpi-v4/score.png	331	331
